icao,name,lat,lon,elevation_ft,type
KHWY,Warrenton Fauquier Airport,38.5863,-77.710602,336,small_airport
KHXD,Hilton Head Airport,32.2244,-80.697502,19,medium_airport
KHXF,Hartford Municipal Airport,43.3493,-88.391098,1069,small_airport
KHYA,Cape Cod Gateway Airport,41.6693,-70.280403,54,medium_airport
KHYI,San Marcos Regional Airport,29.8927,-97.862999,597,medium_airport
KHYR,Sawyer County Airport,46.025199890100005,-91.44429779050002,1216,medium_airport
KHYS,Hays Regional Airport,38.844521,-99.273148,1999,medium_airport
KHYW,Conway Horry County Airport,33.828499,-79.1222,35,small_airport
KHYX,Saginaw County H.W. Browne Airport,43.433399,-83.862297,601,small_airport
KHZD,Carroll County Airport,36.089298,-88.463303,497,small_airport
KHZE,Mercer County Regional Airport,47.28990173,-101.5810013,1814,small_airport
KHZL,Hazleton Municipal Airport,40.986801147499996,-75.9949035645,1603,small_airport
KHZR,False River Regional Airport,30.7183,-91.478699,40,small_airport
KHZX,Isedor Iverson Airport,46.61880111694336,-93.30979919433594,1228,small_airport
KHZY,Northeast Ohio Regional Airport,41.778,-80.695503,924,medium_airport
KI06,City of Tulia-Swisher County Municipal Airport,34.56679916,-101.7809982,3503,small_airport
KI10,Noble County Airport,39.80099868774414,-81.53630065917969,879,small_airport
KI12,Sidney Municipal Airport,40.241402,-84.150902,1044,small_airport
KI16,Kee Field,37.600399,-81.559303,1783,small_airport
KI17,Piqua Airport-Hartzell Field,40.16469955,-84.30840302,994,small_airport
KI18,Jackson County Airport,38.929798,-81.819504,758,small_airport
KI22,Randolph County Airport,40.1689,-84.925697,1119,small_airport
KI23,Fayette County Airport,39.5704,-83.420502,980,small_airport
KI34,Greensburg Municipal Airport,39.32690048,-85.52249908,912,small_airport
KI35,Tucker Guthrie Memorial Airport,36.859352,-83.358523,1551,small_airport
KI39,Central Kentucky Regional Airport,37.630798,-84.332298,1002,medium_airport
KI40,Richard Downing Airport,40.3092,-81.853401,979,small_airport
KI43,James A Rhodes Airport,38.9814,-82.577904,726,small_airport
KI50,Stanton Airport,37.849866,-83.845704,651,small_airport
KI53,Liberty-Casey County Airport,37.308691,-85.059304,1040,small_airport
KI54,Mad River Airpark,40.0201,-83.828499,958,small_airport
KI58,Santa Rosa Route 66 Airport,34.93439865,-104.6429977,4792,small_airport
KI63,Mount Sterling Municipal Airport,39.987499,-90.804199,734,small_airport
KI64,Ortner Airport,41.293379,-82.372493,848,small_airport
KI66,Clinton County Airport,39.5033,-83.862801,1033,small_airport
KI67,Cincinnati West Airport,39.2589,-84.7743,584,small_airport
KI68,Warren County Airport/John Lane Field,39.4622,-84.251801,898,small_airport
KI69,Clermont County Airport,39.0784,-84.210197,843,small_airport
KI71,Morgan County Regional Airport,39.654202,-81.8032,1000,small_airport
KI73,Moraine Air Park,39.682215,-84.239042,720,small_airport
KI74,Grimes Field,40.132599,-83.753403,1068,small_airport
KI75,Osceola Municipal Airport,41.0522,-93.689697,1110,small_airport
KI76,Peru Municipal Airport,40.786301,-86.1464,779,small_airport
KI86,Perry County Airport,39.691601,-82.1978,1051,small_airport
KI93,Breckinridge County Airport,37.784814,-86.441295,735,small_airport
KI95,Hardin County Airport,40.610699,-83.6436,1024,small_airport
KIAB,McConnell Air Force Base,37.621899,-97.268204,1371,medium_airport
KIAD,Washington Dulles International Airport,38.9445,-77.455803,312,large_airport
KIAG,Niagara Falls International Airport,43.1073,-78.946198,589,medium_airport
KIAH,George Bush Intercontinental Airport,29.9844,-95.3414,97,large_airport
KIBM,Kimball Municipal Robert E Arraj Field,41.1880989074707,-103.677001953125,4926,small_airport
KICL,Schenck Field,40.72180176,-95.02639771,996,small_airport
KICR,Winner Regional Airport,43.390202,-99.842102,2033,small_airport
KICT,Wichita Dwight D. Eisenhower National Airport,37.650314,-97.428583,1333,medium_airport
KIDA,Idaho Falls Regional Airport,43.514599,-112.070999,4744,medium_airport
KIDG,Ida Grove Municipal Airport,42.3326,-95.444901,1245,small_airport
KIDI,Indiana County–Jimmy Stewart Airport,40.631119,-79.101884,1405,small_airport
KIDL,Indianola Municipal Airport,33.485699,-90.678902,126,small_airport
KIDP,Independence Municipal Airport,37.1584014893,-95.77839660640001,825,small_airport
KIEN,Pine Ridge Airport,43.020902,-102.506089,3333,small_airport
KIER,Natchitoches Regional Airport,31.735701,-93.099098,121,small_airport
KIFA,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,1137,small_airport
KIFP,Laughlin Bullhead International Airport,35.154726,-114.559322,701,medium_airport
KIGM,Kingman Airport,35.259499,-113.938004,3449,medium_airport
KIGQ,Lansing Municipal Airport,41.534901,-87.529503,620,small_airport
KIIB,Independence Municipal Airport,42.456836,-91.94767,979,small_airport
KIIY,Washington Wilkes County Airport,33.77939987,-82.81580353,646,small_airport
KIJD,Windham Airport,41.743999,-72.180298,247,small_airport
KIJX,Jacksonville Municipal Airport,39.774601,-90.238297,624,small_airport
KIKG,Kleberg County Airport,27.5509,-98.030899,130,small_airport
KIKK,Greater Kankakee Airport,41.07139968869999,-87.8462982178,630,medium_airport
KIKV,Ankeny Regional Airport,41.691399,-93.566399,910,small_airport
KILE,Skylark Field,31.0858001709,-97.6865005493,848,small_airport
KILG,Wilmington Airport,39.678699,-75.606499,80,medium_airport
KILM,Wilmington International Airport,34.272345,-77.905117,32,medium_airport
KILN,Wilmington Airpark,39.427898407,-83.792098999,1077,medium_airport
KIML,Imperial Municipal Airport,40.50930023,-101.6210022,3275,small_airport
KIMM,Immokalee Regional Airport,26.427933,-81.403531,37,small_airport
KIMS,Madison Municipal Airport,38.75889969,-85.46549988,819,small_airport
KIMT,Ford Airport,45.81911,-88.114557,1182,medium_airport
KIND,Indianapolis International Airport,39.7173,-86.294403,797,large_airport
KINF,Inverness Airport,28.803588,-82.318311,50,small_airport
KINJ,Hillsboro Municipal Airport,32.0835,-97.097198,686,small_airport
KINK,Winkler County Airport,31.779600143399996,-103.200996399,2822,medium_airport
KINL,Falls International Airport,48.566200256347656,-93.4030990600586,1185,medium_airport
KINS,Creech Air Force Base,36.587200164799995,-115.672996521,3133,small_airport
KINT,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,969,medium_airport
KINW,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,4941,medium_airport
KIOB,Mount Sterling Montgomery County Airport,38.058102,-83.979599,1019,small_airport
KIOW,Iowa City Municipal Airport,41.639198303200004,-91.5465011597,668,small_airport
KIPJ,Lincolnton Lincoln County Regional Airport,35.483299,-81.161301,877,small_airport
KIPL,Imperial County Airport,32.83539,-115.574026,-54,medium_airport
KIPT,Williamsport Regional Airport,41.242126,-76.92245,529,medium_airport
KIRK,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,966,medium_airport
KIRS,Kirsch Municipal Airport,41.813301,-85.439003,924,small_airport
KISB,Sibley Municipal Airport,43.36949921,-95.75980377,1538,small_airport
KISM,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,82,medium_airport
KISO,Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540001,93,medium_airport
KISP,Long Island MacArthur Airport,40.796324,-73.101703,99,medium_airport
KISQ,Schoolcraft County Airport,45.974602,-86.171799,684,small_airport
KISW,Alexander Field South Wood County Airport,44.3602981567,-89.83899688720001,1021,small_airport
KITH,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,1099,medium_airport
KITR,Kit Carson County Airport,39.2425,-102.285004,4219,small_airport
KIWA,Mesa Gateway Airport,33.3078,-111.654999,1382,medium_airport
KIWD,Gogebic Iron County Airport,46.525298,-90.131578,1230,small_airport
KIWH,Wabash Municipal Airport,40.762991,-85.799747,796,small_airport
KIWI,Wiscasset Airport,43.9613990784,-69.712600708,70,small_airport
KIWS,West Houston Airport,29.818199,-95.6726,111,small_airport
KIXA,Halifax-Northampton Regional Airport,36.3298,-77.635231,145,small_airport
KIXD,New Century AirCenter Airport,38.830898,-94.890297,1087,small_airport
KIYK,Inyokern Airport,35.65879822,-117.8300018,2457,small_airport
KIZA,Santa Ynez Airport,34.60680008,-120.0759964,674,small_airport
KIZG,Eastern Slopes Regional Airport,43.991100311299995,-70.9478988647,454,small_airport
KJAC,Jackson Hole Airport,43.6073,-110.737999,6451,medium_airport
KJAN,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,346,medium_airport
KJAS,Jasper County Airport Bell Field,30.8857,-94.034897,213,small_airport
KJAU,Campbell County Airport  - Colonel Tommy C Stiner Airfield,36.334073,-84.162977,1180,small_airport
KJAX,Jacksonville International Airport,30.492469,-81.687813,30,large_airport
KJBR,Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016,262,medium_airport
KJCT,Kimble County Airport,30.5112991333,-99.7634963989,1749,medium_airport
KJDD,Wood County Airport - Collins Field,32.742199,-95.496498,434,small_airport
KJDN,Jordan Airport,47.3288,-106.953003,2662,small_airport
KJEF,Jefferson City Memorial Airport,38.5912017822,-92.15609741210001,549,small_airport
KJER,Jerome County Airport,42.72669982910156,-114.45700073242188,4053,small_airport
KJES,Jesup Wayne County Airport,31.554001,-81.8825,107,small_airport
KJFK,John F. Kennedy International Airport,40.639447,-73.779317,13,large_airport
KJFX,Walker County Airport Bevill Field,33.902,-87.314201,482,small_airport
KJFZ,Tazewell County Airport,37.063702,-81.798302,2653,small_airport
KJGG,Williamsburg Jamestown Airport,37.239201,-76.716103,49,small_airport
KJHW,Chautauqua County-Jamestown Airport,42.15425,-79.254008,1723,medium_airport
KJKA,Jack Edwards National Airport,30.290501,-87.671799,17,small_airport
KJKJ,Moorhead Municipal Airport,46.83917,-96.663703,918,small_airport
KJKL,Julian Carroll Airport,37.59389877319336,-83.31729888916016,1381,medium_airport
KJLN,Joplin Regional Airport,37.151798,-94.498299,981,medium_airport
KJMR,Mora Municipal Airport,45.886101,-93.271796,1012,small_airport
KJMS,Jamestown Regional Airport,46.92969894,-98.67819977,1500,medium_airport
KJNX,Johnston Regional Airport,35.540901,-78.390297,164,medium_airport
KJOT,Joliet Regional Airport,41.51779938,-88.17549896,582,small_airport
KJQF,Concord-Padgett Regional Airport,35.387798,-80.709099,705,medium_airport
KJSO,Cherokee County Airport,31.8693008423,-95.2173995972,677,small_airport
KJST,John Murtha Johnstown Cambria County Airport,40.31610107421875,-78.83390045166016,2284,medium_airport
KJSV,Sallisaw Municipal Airport,35.438202,-94.802803,527,small_airport
KJVL,Southern Wisconsin Regional Airport,42.620300293,-89.0416030884,808,small_airport
KJVY,Clark Regional Airport,38.365398,-85.738197,474,small_airport
KJWG,Watonga Regional Airport,35.8647,-98.420799,1550,small_airport
KJWN,John C Tune Airport,36.1824,-86.886703,495,small_airport
KJWY,Mid-Way Regional Airport,32.4587,-96.912399,713,medium_airport
KJXI,Fox Stephens Field Gilmer Municipal Airport,32.699001,-94.948898,415,small_airport
KJXN,Jackson County Airport/Reynolds Field,42.260509,-84.463019,1001,medium_airport
KJYG,St James Municipal Airport,43.986301,-94.557899,1067,small_airport
KJYL,Plantation Airpark,32.645302,-81.597099,188,small_airport
KJYM,Hillsdale Municipal Airport,41.92129898071289,-84.58580017089844,1182,small_airport
KJYO,Leesburg Executive Airport,39.077999,-77.557503,389,small_airport
KJYR,York Municipal Airport,40.896801,-97.622803,1670,small_airport
KJZI,Charleston Executive Airport,32.698238,-80.005675,17,small_airport
KJZP,Pickens County Airport,34.4534,-84.457397,1535,small_airport
KK02,Perryville Regional Airport,37.868698,-89.862099,372,small_airport
KK06,Greater Beardstown Airport,39.9734,-90.403702,465,small_airport
KK09,Piseco Airport,43.453399658203125,-74.5176010131836,1703,small_airport
KK15,Grand Glaize Osage Beach Airport,38.1105,-92.680496,875,small_airport
KK16,Becks Grove Airport,43.250334,-75.606194,450,small_airport
KK19,Albany Municipal Airport,40.262199401855,-94.338996887207,886,small_airport
KK20,Wendell H Ford Airport,37.384838,-83.259662,1256,small_airport
KK22,Big Sandy Regional Airport,37.750999,-82.636703,1221,small_airport
KK24,Russell County Airport,37.009701,-85.102699,1011,small_airport
KK32,Riverside Airport,37.74810028076172,-97.40670013427734,1335,small_airport
KK33,Salem Memorial Airport,37.6152,-91.604401,1241,small_airport
KK38,Washington County Memorial Airport,39.735277,-97.047629,1435,small_airport
KK44,Beaver Municipal Airport,36.798901,-100.529999,2491,small_airport
KK49,Texhoma Municipal Airport,36.5056,-101.814003,3462,small_airport
KK51,Medicine Lodge Airport,37.266,-98.548052,1543,small_airport
KK52,Captain Ben Smith Airfield - Monroe City Airport,39.634399,-91.726997,737,small_airport
KK57,Gould Peterson Municipal Airport,40.44580078,-95.3628006,913,small_airport
KK58,Harold Krier Field,37.167122,-99.77254,1951,small_airport
KK59,Amelia Earhart Airport,39.570499,-95.180298,1073,small_airport
KK61,Moritz Memorial Airport,39.471199,-98.128799,1416,small_airport
KK62,Gene Snyder Airport,38.704201,-84.391602,899,small_airport
KK74,Hamry Field,46.648623,-96.998734,947,small_airport
KK75,Osborne Municipal Airport,39.433558,-98.679521,1565,small_airport
KK77,Freedom Municipal Airport,36.758433,-99.102369,1517,small_airport
KK79,Jetmore Municipal Airport,37.984501,-99.894302,2466,small_airport
KK81,Miami County Airport,38.53971,-94.920517,940,small_airport
KK82,Smith Center Municipal Airport,39.76236,-98.794493,1800,small_airport
KK83,Sabetha Municipal Airport,39.905962,-95.776263,1330,small_airport
KK88,Allen County Airport,37.870098,-95.386398,1015,small_airport
KK89,Macon Fowler Memorial Airport,39.728699,-92.4645,874,small_airport
KK94,Rush County Airport,38.546823,-99.289827,2070,small_airport
KKIC,Mesa Del Rey Airport,36.2280006409,-121.122001648,370,small_airport
KKLS,Southwest Washington Regional Airport,46.11800003049999,-122.898002625,20,medium_airport
KKNB,Kanab Municipal Airport,37.011101,-112.530998,4868,small_airport
KKU,Ekuk Airport,58.8111991882,-158.559005737,30,small_airport
KL00,Rosamond Skypark Airport,34.8708,-118.209,2415,small_airport
KL04,Holtville Airport,32.840302,-115.266998,59,small_airport
KL05,Kern Valley Airport,35.728194,-118.41975,2614,small_airport
KL06,Furnace Creek Airport,36.463799,-116.880997,-210,small_airport
KL08,Borrego Valley Airport,33.2589988708,-116.320999146,520,small_airport
KL09,Stovepipe Wells Airport,36.604099,-117.158997,25,small_airport
KL17,Taft Kern County Airport,35.14147,-119.438624,875,small_airport
KL19,Wasco Kern County Airport,35.61970138549805,-119.35399627685547,313,small_airport
KL22,Yucca Valley Airport,34.129659,-116.407411,3224,small_airport
KL23,Pahute Mesa Airstrip,37.102109,-116.312835,5068,small_airport
KL26,Hesperia Airport,34.377201,-117.316002,3390,small_airport
KL31,St. Tammany Regional Airport,30.445101,-89.988899,39,small_airport
KL32,Jonesville Airport,31.620191,-91.83436,56,small_airport
KL33,Tensas Parish Airport,31.97742,-91.240471,74,small_airport
KL35,Big Bear City Airport,34.263802,-116.856003,6752,small_airport
KL38,Louisiana Regional Airport,30.172701,-90.940598,14,small_airport
KL39,Leesville Airport,31.1686,-93.342499,282,small_airport
KL41,Marble Canyon Airport,36.8125,-111.647003,3603,small_airport
KL45,Bakersfield International Airport,35.324799,-118.996002,378,medium_airport
KL62,Elk Hills Buttonwillow Airport,35.352699279785156,-119.47899627685547,326,small_airport
KL64,Desert Center Airport,33.747609,-115.325117,559,small_airport
KL65,Perris Valley Airport,33.760899,-117.218002,1413,small_airport
KL66,Pollock Municipal Airport,31.47750092,-92.46109772,203,small_airport
KL70,Agua Dulce Airpark,34.503616,-118.312926,2660,small_airport
KL71,California City Municipal Airport,35.151377,-118.016059,2454,medium_airport
KL72,Trona Airport,35.8125,-117.327003479,1716,small_airport
KL73,Poso Kern County Airport,35.59659957885742,-119.12799835205078,635,small_airport
KL77,Chiriaco Summit Airport,33.664729,-115.710819,1713,small_airport
KL83,Thibodaux Municipal Airport,29.747801,-90.832901,9,small_airport
KL88,New Cuyama Airport,34.9375,-119.68800354003906,2203,small_airport
